link_id,page_no,link_text,surrounding_text,link_destination,link_domain
1357,188,(2016)258 CLR,"intractably neutral as between murder and manslaughter (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35). There may be cases where",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2039669375&pubNum=3586&originatingDoc=Ie250e2b087cc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e5cf46d7ea9144ee9f6baf967d7b7a76&contextData=(sc.Default)&comp=wlau,thomsonreuters
1358,188,"308,","as between murder and manslaughter (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35). There may be cases where an",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2039669375&pubNum=3586&originatingDoc=Ie250e2b087cc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e5cf46d7ea9144ee9f6baf967d7b7a76&contextData=(sc.Default)&comp=wlau,thomsonreuters
1359,188,332,"between murder and manslaughter (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35). There may be cases where an accused",https://jade.io/article/489654/section/140833,jade
1360,188,[74];,"murder and manslaughter (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35). There may be cases where an accused goes",https://jade.io/article/489654/section/140833,jade
1361,188,[2016]HCA 35).,"and manslaughter (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35). There may be cases where an accused goes to such",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/35.pdf,hcourt
1362,188,"(2016)258 CLR 308,","accused of the intent necessary for murder: (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2039669375&pubNum=3586&originatingDoc=Ie250e2b087cc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e5cf46d7ea9144ee9f6baf967d7b7a76&contextData=(sc.Default)&comp=wlau,thomsonreuters
1363,188,332,"intent necessary for murder: (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR 26,",https://jade.io/article/489654/section/140833,jade
1364,188,[74];,"necessary for murder: (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40],",https://jade.io/article/489654/section/140833,jade
1365,188,"[2016]HCA 35,","for murder: (R v Baden-Clay (2016)258 CLR 308, 332 [74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/35.pdf,hcourt
1366,188,"(2006)16 VR 26,","CLR 308, 332 [74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89],",https://anzlaw.thomsonreuters.com/Document/I41051870891d11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1367,188,"[38]-[40],","[74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]).",https://jade.io/article/71949/section/6610,jade
1368,188,"[38]-[40],","[74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]).",https://jade.io/article/71949/section/6610,jade
1369,188,"[38]-[40],","[74]; [2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]).",https://jade.io/article/71949/section/6610,jade
1370,188,[65]-[67];,"[2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]). See",https://jade.io/article/71949/section/2103,jade
1371,188,[65]-[67];,"[2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]). See",https://jade.io/article/71949/section/2103,jade
1372,188,[65]-[67];,"[2016]HCA 35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]). See",https://jade.io/article/71949/section/2103,jade
1373,188,[2006]VSCA 263;,"35, citing R v Ciantar (2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]). See also as",https://jade.io/article/71949,jade
1374,188,"[2007]QCA 66,","(2006)16 VR 26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]). See also as stated in R v Andres",http://archive.sclqld.org.au/qjudgment/2007/QCA07-066.pdf,sclqld
1375,188,"[89],","26, [38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]). See also as stated in R v Andres [2015]QCA",https://jade.io/article/57118/section/1023,jade
1376,188,[99]).,"[38]-[40], [65]-[67]; [2006]VSCA 263; R v DAN [2007]QCA 66, [89], [99]). See also as stated in R v Andres [2015]QCA 167",https://jade.io/article/57118/section/779,jade
1377,188,[2015]QCA 167,"[89], [99]). See also as stated in R v Andres [2015]QCA 167 at [131]. But see R v Oliver [2016]QCA 27 at",http://archive.sclqld.org.au/qjudgment/2015/QCA15-167.pdf,sclqld
1378,188,[131].,"also as stated in R v Andres [2015]QCA 167 at [131]. But see R v Oliver [2016]QCA 27 at [55], [58],",https://jade.io/article/407749/section/2212,jade
1379,188,[2016]QCA 27,"Andres [2015]QCA 167 at [131]. But see R v Oliver [2016]QCA 27 at [55], [58], [63]: ‘Whilst … matters, individually, may have",http://archive.sclqld.org.au/qjudgment/2016/QCA16-027.pdf,sclqld
1380,188,"[55],","at [131]. But see R v Oliver [2016]QCA 27 at [55], [58], [63]: ‘Whilst … matters, individually, may have been equally",https://jade.io/article/447273/section/140529,jade
1381,188,"[58],","[131]. But see R v Oliver [2016]QCA 27 at [55], [58], [63]: ‘Whilst … matters, individually, may have been equally consistent",https://jade.io/article/447273/section/140806,jade
1382,188,[63]:,"But see R v Oliver [2016]QCA 27 at [55], [58], [63]: ‘Whilst … matters, individually, may have been equally consistent with",https://jade.io/article/447273/section/715,jade
1383,188,"[1989]1 Qd R 572,","of guilt can be safely drawn. See R v Melrose [1989]1 Qd R 572, 574-575. For an example of flight during trial see R",https://www.queenslandjudgments.com.au/case/id/503928,queenslandjudgments
1384,188,574-575.,"safely drawn. See R v Melrose [1989]1 Qd R 572, 574-575. For an example of flight during trial see R v",https://jade.io/citation/415777/section/3508,jade
1385,188,(2000)111 A Crim R 60;,an example of flight during trial see R v Festa (2000)111 A Crim R 60; [2000]QCA 73. It is not essential that the jury be,https://anzlaw.thomsonreuters.com/Document/Ifc4ddfe088aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1386,188,[2000]QCA 73.,trial see R v Festa (2000)111 A Crim R 60; [2000]QCA 73. It is not essential that the jury be told in,https://www.queenslandjudgments.com.au/caselaw/qca/2000/73,queenslandjudgments
1387,188,"[1993]2 Qd R 195,","not necessarily conclusive of guilt (see R v El Adl [1993]2 Qd R 195, 198). Queensland Supreme and District Courts Criminal Directions Benchbook (2026",https://www.queenslandjudgments.com.au/case/id/506824,queenslandjudgments
1388,188,198).,"guilt (see R v El Adl [1993]2 Qd R 195, 198). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/citation/437410/section/140079,jade
1389,189,(1996)87 A Crim R 407.,"it. His Honour’s formulation was endorsed in R v Power (1996)87 A Crim R 407. However, since the fact of flight could seldom, if ever,",https://anzlaw.thomsonreuters.com/Document/I02560e9088e611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1390,189,(1992)173 CLR 653;,"not guilty beyond reasonable doubt’. See Edwards v The Queen (1992)173 CLR 653; [1992]HCA 19. It should be noted however, that the distinction",https://anzlaw.thomsonreuters.com/Document/I431d2bb087ac11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1391,189,[1992]HCA 19.,"reasonable doubt’. See Edwards v The Queen (1992)173 CLR 653; [1992]HCA 19. It should be noted however, that the distinction between ‘indispensable",https://jade.io/article/67678,jade
1392,189,(1998)194 CLR 106;,"a clear one; see, for example Gipp v The Queen (1998)194 CLR 106; [1998]HCA 21 and Penney v The Queen (1998)72 ALJR 1316;",https://anzlaw.thomsonreuters.com/Document/Ie87553f087af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1393,189,[1998]HCA 21,"see, for example Gipp v The Queen (1998)194 CLR 106; [1998]HCA 21 and Penney v The Queen (1998)72 ALJR 1316; [1998] HCA",https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-23/HCA/Gipp%20v%20The%20Queen%20%28B4-1998%29%20%5B1998%5D%20HCA%2021.pdf,hcourt
1394,189,(1998)72 ALJR 1316;,(1998)194 CLR 106; [1998]HCA 21 and Penney v The Queen (1998)72 ALJR 1316; [1998] HCA 51. 4.11.3 Suggested direction [Last reviewed: March 2026],https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1998448219&pubNum=5147&originatingDoc=Iaa40a53087af11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0f1e885e885e434583219c9ea4750b65&contextData=(sc.Default)&comp=wlau,thomsonreuters
1395,189,[1998],[1998]HCA 21 and Penney v The Queen (1998)72 ALJR 1316; [1998] HCA 51. 4.11.3 Suggested direction [Last reviewed: March 2026] (For,https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-23/HCA/Penney%20v%20The%20Queen%20%28A66-1997%29%20%5B1998%5D%20HCA%2051.pdf,hcourt
1396,189,HCA 51.,21 and Penney v The Queen (1998)72 ALJR 1316; [1998] HCA 51. 4.11.3 Suggested direction [Last reviewed: March 2026] (For flight—to be,https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-23/HCA/Penney%20v%20The%20Queen%20%28A66-1997%29%20%5B1998%5D%20HCA%2051.pdf,hcourt
1397,191,"[2012]1 Qd R 573,","a co-accused. Meaning of incontrovertible verdict In R v Jobling [2012]1 Qd R 573, Jobling and his co-accused(Hinschen)were charged with the murder of Jobling’s",https://www.queenslandjudgments.com.au/case/id/505823,queenslandjudgments
1398,192,"[2023]QCA 210,","by Rafter AJ in the trial preceding R v Spencer [2023]QCA 210, a case in which the appellant(Spencer) was charged with murder.",https://www.queenslandjudgments.com.au/caselaw/qca/2023/210,queenslandjudgments
1399,192,(1992) 29 NSWLR 242;,of a co-offender is not relevant: see R v Howard (1992) 29 NSWLR 242; Hui Chi-Ming v The Queen [1992] 1 AC 34. The,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357950&pubNum=5138&originatingDoc=I327e5890881211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=a2bef5ade82f4619914c180859468876&contextData=(sc.Default)&comp=wlau,thomsonreuters
1400,192,[1992] 1 AC 34.,Howard (1992) 29 NSWLR 242; Hui Chi-Ming v The Queen [1992] 1 AC 34. The principle of the incontrovertibility of an acquittal clearly applies,https://www.iclr.co.uk/document/1991001824/casereport_15468/html,iclr
1401,193,"[2023]QCA 210,","to above was not challenged on appeal (R v Spencer [2023]QCA 210, [153]). However, it was argued that a miscarriage of justice",https://www.queenslandjudgments.com.au/caselaw/qca/2023/210,queenslandjudgments
1402,193,[153]).,"was not challenged on appeal (R v Spencer [2023]QCA 210, [153]). However, it was argued that a miscarriage of justice occurred",https://jade.io/article/1052132/section/2501,jade
1403,194,Section 590A–,4.13 Alibi 4.13.1 Legislation [Last reviewed: March 2026] Criminal Code Section 590A– Notice of alibi 4.13.2 Commentary [Last reviewed: March 2026] A,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
1404,194,"[1999]QCA 270,","and is best avoided(see Thomas JA(in dissent)in R v C [1999]QCA 270, [28]). Generally, a defendant is not permitted to lead ‘alibi’",https://archive.sclqld.org.au/qjudgment/1999/QCA99-270.pdf,sclqld
1405,194,[28]).,"best avoided(see Thomas JA(in dissent)in R v C [1999]QCA 270, [28]). Generally, a defendant is not permitted to lead ‘alibi’ evidence",https://jade.io/article/545037/section/140558,jade
1406,194,(1985)81 Cr,of an alibi in the Crown case (R v Rossborough (1985)81 Cr App R 139). In R v Heuston (1996)90 A Crim,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1985031055&pubNum=4705&originatingDoc=I6479A750E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=21e2ffe7355a4fa5a1fa38e190775159&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
1407,194,App R 139).,"alibi in the Crown case (R v Rossborough (1985)81 Cr App R 139). In R v Heuston (1996)90 A Crim R 213, Gleeson",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1985031055&pubNum=4705&originatingDoc=I6479A750E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=21e2ffe7355a4fa5a1fa38e190775159&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
1408,194,"(1996)90 A Crim R 213,","Rossborough (1985)81 Cr App R 139). In R v Heuston (1996)90 A Crim R 213, Gleeson CJ noted at 217 that the actions of the",https://anzlaw.thomsonreuters.com/Document/I06ede740881711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1409,194,217,"Heuston (1996)90 A Crim R 213, Gleeson CJ noted at 217 that the actions of the prosecutor in tendering a notice",https://jade.io/citation/2672367/section/140452,jade
1410,194,"(1980)71 Cr App R 136,","unusual nor irregular. However, see also Watts v The Queen (1980)71 Cr App R 136, which cautioned that the prosecution should carefully consider such a",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1980027274&pubNum=4705&originatingDoc=I7353FDC0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=7cd3b8b062404f70ad3649c2118afa87&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
1411,194,(1993)178 CLR 193;,given a direction in conformity with Edwards v The Queen (1993)178 CLR 193; [1993]HCA 63 (see also R v J (No 2) [1998]3,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1993376502&pubNum=3586&originatingDoc=Iaed37b2087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f1176872c5c4ffca422d742cc4d3ba3&contextData=(sc.Default)&comp=wlau,thomsonreuters
1412,194,[1993]HCA 63,"in conformity with Edwards v The Queen (1993)178 CLR 193; [1993]HCA 63 (see also R v J (No 2) [1998]3 VR 602,",https://jade.io/article/67796,jade
1413,194,"[1998]3 VR 602,","193; [1993]HCA 63 (see also R v J (No 2) [1998]3 VR 602, 631; Graham v The Queen (2000)116 A Crim R 108;",https://anzlaw.thomsonreuters.com/Document/I49fbcfa0891811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1414,194,631;,"(see also R v J (No 2) [1998]3 VR 602, 631; Graham v The Queen (2000)116 A Crim R 108; [2000]TASSC",https://jade.io/article/538268/section/141027,jade
1415,194,(2000)116 A Crim R 108;,"(No 2) [1998]3 VR 602, 631; Graham v The Queen (2000)116 A Crim R 108; [2000]TASSC 153). See Benchbook Chapter 4.15 Lies Told by Defendant",https://anzlaw.thomsonreuters.com/Document/I4bfbbf50890d11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1416,194,[2000]TASSC 153).,631; Graham v The Queen (2000)116 A Crim R 108; [2000]TASSC 153). See Benchbook Chapter 4.15 Lies Told by Defendant and Chapter,https://jade.io/article/180544,jade
1417,194,(2002)210 CLR 285;,"as Demonstrating Consciousness of Guilt. In Dyers v The Queen (2002)210 CLR 285; [2002]HCA 45, the High Court held it would be a",https://anzlaw.thomsonreuters.com/Document/Ie5f5511087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
1418,194,"[2002]HCA 45,","of Guilt. In Dyers v The Queen (2002)210 CLR 285; [2002]HCA 45, the High Court held it would be a misdirection to",https://jade.io/article/68356,jade
1419,196,"[2023]QCA 222,","4.14.2 Commentary [Last reviewed: February 2026] In R v Smart [2023]QCA 222, Boddice JA(with whom Dalton and Flanagan JJA agreed)outlined the law",https://www.queenslandjudgments.com.au/caselaw/qca/2023/222,queenslandjudgments
