link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
1588,219,[39]),"charges In R v Doolan [2014]QCA 246, McMurdo P (at [39]) (Gotterson JA and Atkinson J agreeing) held that: ‘Almost invariably",https://jade.io/article/348033/section/139989,jade,Not Required
1590,219,132B,(R v CBM [2015]1 Qd R 165). Markuleski direction Section 132B of the Evidence Act 1977 was amended by the Criminal,https://jade.io/article/353262/section/16685,jade,Not Required
1602,220,[73];,"v Mogg (2000)112 A Crim R 417; [2000]QCA 244, [54], [73]; R v FAC [2012]QCA 213, [31]-[34]). Where the defendant’s case",https://jade.io/article/166653/section/140797,jade,Not Required
1605,220,[31]-[34]).,"417; [2000]QCA 244, [54], [73]; R v FAC [2012]QCA 213, [31]-[34]). Where the defendant’s case involves a general attack on the",https://jade.io/article/270273/section/7301,jade,Not Required
1610,220,[50]:,"(2018)266 CLR 56; [2018]HCA 40, the High Court said at [50]: ‘Since proof of an accused’s commission of a sexual offence",https://jade.io/article/609938/section/821,jade,Not Required
1615,223,[166]-[172].,"v Vecchio [2016]QCA 71 and R v SCO [2016]QCA 248, [166]-[172]. In R v SCO, the trial judge gave the ‘orthodox",https://jade.io/article/496178/section/193171,jade,Not Required
1620,225,[51],"it’(De Gruchy v The Queen (2002)211 CLR 85; [2002]HCA 33, [51] (per Kirby J)). Nonetheless, as the majority stated in De",https://jade.io/article/68343/section/140879,jade,Not Required
1623,225,"[28]-[29],","De Gruchy v The Queen (2002)211 CLR 85; [2002]HCA 33, [28]-[29], ‘[m]otive, if proven, is a matter from which a jury",https://jade.io/article/68343/section/1452,jade,Not Required
1626,225,[36],"In R v Gaskell [2016]QCA 302, McMurdo JA stated at [36] that the general direction on motive(as set out below)would not",https://jade.io/article/505507/section/1155,jade,Not Required
1628,225,100-102,"J in De Gruchy v The Queen (2002)211 CLR 85, 100-102 [57]; [2002]HCA 33, [57]: ‘[n]o general direction can be formulated",https://jade.io/article/68343/section/497707,jade,Not Required
1629,225,100-102,"J in De Gruchy v The Queen (2002)211 CLR 85, 100-102 [57]; [2002]HCA 33, [57]: ‘[n]o general direction can be formulated",https://jade.io/article/68343/section/385,jade,Not Required
1634,225,[40]).,"relatively unlikely explanation of the offence’(R v Gaskell [2016]QCA 302, [40]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/article/505507/section/140890,jade,Not Required
1638,227,217;,"from the circumstances’(see R v Perera [1986]1 Qd R 211, 217; R v Owen (1991)56 SASR 397, 406); and 3. A",https://jade.io/citation/418170/section/140452,jade,Not Required
1640,227,406);,"Qd R 211, 217; R v Owen (1991)56 SASR 397, 406); and 3. A direction that if there is any reasonable",https://jade.io/citation/3340255/section/140156,jade,Not Required
1642,227,380).,"is to acquit(see R v Holman [1997]1 Qd R 373, 380). The second and third directions above are different ways of",https://jade.io/article/165607/section/140852,jade,Not Required
1646,227,[139](quoting,"v Waters [2023]QCA 243, in which her Honour said at [139](quoting Shepherd v The Queen (1990)170 CLR 573, 592-593; [1990]HCA 56):",https://jade.io/article/1056173/section/665,jade,Not Required
1649,227,592-593;,"said at [139](quoting Shepherd v The Queen (1990)170 CLR 573, 592-593; [1990]HCA 56): ‘“If an inference of guilt is open on",https://jade.io/article/67599/section/3963,jade,Not Required
1652,228,680;,"direction just mentioned(see R v Jones [1993]1 Qd R 676, 680; Shepherd v The Queen (1990)170 CLR 573, 578; [1990]HCA 56).",https://jade.io/article/205279/section/140938,jade,Not Required
1654,228,578;,"R 676, 680; Shepherd v The Queen (1990)170 CLR 573, 578; [1990]HCA 56). Where the case is not based entirely or",https://jade.io/article/67599/section/139927,jade,Not Required
1657,229,426;,"with caution. In Alexander v The Queen (1981)145 CLR 395, 426; [1981]HCA 17, Mason J stated that: ‘Identification is notoriously uncertain.",https://jade.io/article/66899/section/140006,jade,Not Required
1666,230,[13],renders a judge’s summing-up inadequate. McPherson JA pointed out at [13] that the High Court in Domican ‘observed that the terms,https://jade.io/article/166285/section/140536,jade,Not Required
1668,230,578,"Zullo [1993]2 Qd R 572, where it was stated at 578 that Domican ‘should not be applied as if what the",https://jade.io/article/205654/section/139927,jade,Not Required
1671,231,[19](McPherson,"contentions about them’ was acceptable(see R v B [1999]QCA 105, [19](McPherson J)). In the context of point 8 above, the jury",https://jade.io/article/166285/section/140543,jade,Not Required
1673,231,231,"Weeder (1980)71 Cr App R 228, it was emphasised at 231 that what mattered was the quality of the visual identification",https://jade.io/citation/3362618/section/140413,jade,Not Required
1675,231,535;,"in Chamberlain v The Queen (No 2) (1984)153 CLR 521, 535; [1984]HCA 7(Gibbs CJ and Mason J): ‘… the quality of",https://jade.io/article/67153/section/140221,jade,Not Required
1680,231,181-182;,"the contaminated memory(see Davies v The King (1937)57 CLR 170, 181-182; [1937]HCA 27). Note also R v Akgul (2002)5 VR 537;",https://jade.io/article/63947/section/6501,jade,Not Required
1687,231,"[15], respect","CLR 555; [1992]HCA 13). In R v Subramaniam [1999]QCA 108, [15], the Court of Appeal confirmed that, in accordance with Domican, a",https://jade.io/article/166282/section/140827,jade,Not Required
1690,232,409:00:00,"identification, which were summarised by Stephen J in Alexander at 409: ‘When identification is attempted with the aid of photographs, there",https://jade.io/article/66899/section/139978,jade,Not Required
1692,232,402-403;,"to the accused’ (Alexander v The Queen (1981)145 CLR 395, 402-403; [1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",https://jade.io/article/66899/section/140912,jade,Not Required
1695,232,19,"402-403; [1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19 [17]-[18]; [2000]QSC 273). The case of R v Redshaw [1997]QCA",https://jade.io/article/172213/section/2429,jade,Not Required
1708,232,[35]). [1995]HCA 30,"v Gould (2014)243 A Crim R 205; [2014] QCA 164, [35]). Otherwise, the following observations from Pitkin v The Queen(1995)130 ALR 35; [1995]HCA",https://jade.io/article/338954/section/140690,jade,Not Required
1710,232,[12],observations from Pitkin v The Queen(1995)130 ALR 35; [1995]HCA 30 [12] should be considered in the formulation of any directions: ‘The,https://jade.io/article/67898/section/140694,jade,Not Required
1712,233,"384,","The cases of Bulejcik v The Queen (1996)185 CLR 375, 384, 397; [1996]HCA 50 and R v Soloman (2005) 92 SASR",https://jade.io/article/188388/section/140426,jade,Not Required
1713,233,397;,"cases of Bulejcik v The Queen (1996)185 CLR 375, 384, 397; [1996]HCA 50 and R v Soloman (2005) 92 SASR 331,",https://jade.io/article/188388/section/140126,jade,Not Required
1717,233,344-349;,"[1996]HCA 50 and R v Soloman (2005) 92 SASR 331, 344-349; [2005]SASC 265 may be referred to for the warnings required",https://jade.io/article/178496/section/148406,jade,Not Required
1725,234,"[18],","Evidentiary Directions Dock identification In R v Franicevic [2010]QCA 36, [18], it was observed that in cases in which there is",https://jade.io/article/127274/section/1035,jade,Not Required
1740,237,328-329,"369 and R v GK (2001)53 NSWLR 317, particularly at 328-329 (Mason P). In R v Karger (2002)83 SASR 135; [2002]SASC",https://jade.io/article/136652/section/3197,jade,Not Required
1745,237,"[174]-[175],","P). In R v Karger (2002)83 SASR 135; [2002]SASC 294, [174]-[175], Gray J with whom Prior J agreed, approved at [155]",https://jade.io/article/177246/section/4572,jade,Not Required
1748,237,[155],"[174]-[175], Gray J with whom Prior J agreed, approved at [155] the following procedures suggested in R v Doheny [1997]1 Cr",https://jade.io/article/177246/section/2022,jade,Not Required
1753,240,"411,","be appropriate. In R v Peel [1999]2 Qd R 400, 411, Williams J held that fingerprint evidence alone(in the circumstances of",https://jade.io/citation/415716/section/140347,jade,Not Required
1755,241,164).,"has been made out(R v Michaux [1984]2 Qd R 159, 164). It is not entitled to reject unchallenged medical evidence where",https://jade.io/citation/458518/section/140288,jade,Not Required
1761,242,39PB,"expert evidence is given by audio visual link under s 39PB of the Evidence Act 1977 (Qld), the court must give",https://jade.io/article/353262/section/80661,jade,Not Required
1774,243,100;,"participation in it (Ahern v The Queen (1988)165 CLR 87, 100; [1988]HCA 39). ‘Reasonable evidence’ implies an element of judicial discretion",https://jade.io/article/67441/section/139987,jade,Not Required
1778,243,371-372;,"(R v Gouroff [1979]VicSC 619; (1979)1 A Crim R 367, 371-372; R v Masters (1992) 26 NSWLR 450; Ahern v The",https://jade.io/citation/2688983/section/140057,jade,Not Required
1785,243,103;,"participation of the defendant(Ahern v The Queen (1988)165 CLR 87, 103; [1988]HCA 39; R v Moore [1988]1 Qd R 252). The",https://jade.io/article/67441/section/140669,jade,Not Required
1789,243,104;,"of an alleged conspirator(Ahern v The Queen (1988)165 CLR 87, 104; [1988]HCA 39). 4.29.3 Suggested Direction [Last reviewed: March 2026] You",https://jade.io/article/67441/section/140631,jade,Not Required
1796,245,103ZZB,"is appropriate to make in the interests of justice’. Section 103ZZB of the Evidence Act 1977 prohibits a judge from directing,",https://jade.io/article/353262/section/1399173,jade,Not Required
1799,245,132BAA,"that the evidence should be scrutinised with great care. Section 132BAA of the Evidence Act 1977 prohibits similar directions, warnings or",https://jade.io/article/353262/section/1399174,jade,Not Required
1808,246,Penalties,"of a sentence reduced pursuant to s 13A of the Penalties and Sentences Act 1992(Qld). In the case of accomplices, or",https://jade.io/article/352736,jade,Not Required
1811,246,(1997)191 LSJS 53;,"as bad character or hostility or self-interest(see R v Sinclair (1997)191 LSJS 53; cf R v Hayes [2008]QCA 371, [84]-[100]), it may be",https://jade.io/citation/3922363,jade,Not Required
1814,246,"[84]-[100]),","Sinclair (1997)191 LSJS 53; cf R v Hayes [2008]QCA 371, [84]-[100]), it may be appropriate to draw these matters to the",https://jade.io/article/86955/section/5701,jade,Not Required
1818,246,567-569,"drugs(cf Hickey v The Queen (1995)89 A Crim R 554, 567-569 and R v Morgan [1994]1 VR 567). While each of",https://jade.io/citation/2673127/section/4537,jade,Not Required
1822,247,132BA,"occasioned for the defendant, must be in accordance with s 132BA of the Evidence Act 1977. For other directions where there",https://jade.io/article/353262/section/1137399,jade,Not Required
1824,247,94A(4),"a sexual offence or domestic violence offence, see also s 94A(4) of the Evidence Act 1977 (see Benchbook Chapter 5.3 Preliminary",https://jade.io/article/353262/section/50818,jade,Not Required
1829,250,"[13],","good reason for not doing so(R v Warradoo [2014]QCA 299, [13], [17]; see also TJF v The Queen (2001)120 A Crim",https://jade.io/article/352146/section/140536,jade,Not Required
1830,250,[17];,"reason for not doing so(R v Warradoo [2014]QCA 299, [13], [17]; see also TJF v The Queen (2001)120 A Crim R",https://jade.io/article/352146/section/140542,jade,Not Required
1833,250,[59]).,"v The Queen (2001)120 A Crim R 209; [2001]NSWCCA 127, [59]). 4.31.3 Suggested Direction [Last reviewed: March 2026] Special considerations arise",https://jade.io/article/183553/section/140578,jade,Not Required
1856,257,161,"commenced by proclamation on 23 September 2024. Pursuant to s 161 of the Evidence Act 1977, div 3 applies, with Queensland",https://jade.io/article/353262/section/1781,jade,Not Required
1858,257,3,"Pursuant to s 161 of the Evidence Act 1977, div 3 applies, with Queensland Supreme and District Courts Criminal Directions Benchbook",https://jade.io/article/353262/section/51,jade,Not Required
1862,258,"[23],","the complainant’s truthfulness or reliability(cf R v PBT [2025]QCA 152, [23], [24]). In either case, the direction is to be given",https://jade.io/article/1147545/section/140122,jade,Not Required
1863,258,[24]).,"complainant’s truthfulness or reliability(cf R v PBT [2025]QCA 152, [23], [24]). In either case, the direction is to be given at",https://jade.io/article/1147545/section/140603,jade,Not Required
1865,258,[130]-[135]).,"violence, may influence juries(see also R v LBK [2025]QCA 111, [130]-[135]). Section 103ZZ(2)(c)is a conditional prohibition against directing a jury that",https://jade.io/article/1140209/section/27476,jade,Not Required
1868,259,[13]).,"is relevant of itself’ (R v MEQ [2025] QCA 186, [13]). The proscribed direction that absent or delayed complaint is relevant",https://jade.io/article/1156876/section/140536,jade,Not Required
1874,260,[29]-[30],"R v SDQ [2022]QCA 91, Sofronoff P pointed out at [29]-[30] that such a direction is wrong because the proposition was",https://jade.io/article/929396/section/1097,jade,Not Required
1876,260,482,"was rejected in R v Roissetter [1984]1 Qd R 477, 482. That part of the direction has since been deleted. Whether",https://jade.io/citation/2699919/section/1063,jade,Not Required
1882,260,[52].,"this particular case.’ See also R v MCJ [2017]QCA 11, [52]. 5.2.3 Suggested Direction [Last reviewed: March 2025] Queensland Supreme and",https://jade.io/article/520598/section/630,jade,Not Required
1894,262,4A,admission of preliminary complaint evidence was previously found in s 4A of the Criminal Law (Sexual Offences) Act 1978 (Qld). Subject,https://jade.io/article/422536/section/42367,jade,Not Required
1898,262,94A,"to one significant difference, it is now found at s 94A of the Evidence Act 1977 (Qld) upon proclamation of the",https://jade.io/article/353262/section/7016,jade,Not Required
1905,262,103B,"violence offence’, which is defined for those purposes at s 103B of the Evidence Act 1977. It is likely that earlier",https://jade.io/article/353262/section/7072,jade,Not Required
1908,262,162,"equal application to s 94A. However, the transitional provision, s 162 of the Evidence Act 1977, provides that s 94A only",https://jade.io/article/353262/section/9105,jade,Not Required
