link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
1413,194,"[1998]3 VR 602,","193; [1993]HCA 63 (see also R v J (No 2) [1998]3 VR 602, 631; Graham v The Queen (2000)116 A Crim R 108;",https://anzlaw.thomsonreuters.com/Document/I49fbcfa0891811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1414,194,631;,"(see also R v J (No 2) [1998]3 VR 602, 631; Graham v The Queen (2000)116 A Crim R 108; [2000]TASSC",https://jade.io/article/538268/section/141027,jade,NA: JADE
1417,194,(2002)210 CLR 285;,"as Demonstrating Consciousness of Guilt. In Dyers v The Queen (2002)210 CLR 285; [2002]HCA 45, the High Court held it would be a",https://anzlaw.thomsonreuters.com/Document/Ie5f5511087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1419,196,"[2023]QCA 222,","4.14.2 Commentary [Last reviewed: February 2026] In R v Smart [2023]QCA 222, Boddice JA(with whom Dalton and Flanagan JJA agreed)outlined the law",https://www.queenslandjudgments.com.au/caselaw/qca/2023/222,queenslandjudgments,NA: QR
1420,196,"[2017] 2 Qd R 401,","truth’”. [86] As McMurdo JA explained in R v SCL [2017] 2 Qd R 401, 417 [61]: “It was what (if anything) the lie itself",https://www.queenslandjudgments.com.au/case/id/512617,queenslandjudgments,NA: QR
1421,196,417,"explained in R v SCL [2017] 2 Qd R 401, 417 [61]: “It was what (if anything) the lie itself revealed",https://jade.io/article/462687/section/140807,jade,NA: JADE
1423,197,(1993)178 CLR 193;,‘Edwards Lie’—referring to the case of Edwards v The Queen (1993)178 CLR 193; [1993]HCA 63. If the prosecution wishes to use the lie,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1993376502&pubNum=3586&originatingDoc=Iaed37b2087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8f0af08bb0144e37af243a5ba87beb2a&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
1425,197,[2010]QCA 342;,"4.15 Lies Told by Defendant)is required(see also R v Sheppard [2010]QCA 342; cf R v Lacey [2011] QCA 386, [81], [83] and",http://archive.sclqld.org.au/qjudgment/2010/QCA10-342.pdf,sclqld,https://jade.io/article/207376
1426,197,[2011],"also R v Sheppard [2010]QCA 342; cf R v Lacey [2011] QCA 386, [81], [83] and [153]). Where a defendant’s lie",http://archive.sclqld.org.au/qjudgment/2011/QCA11-386.pdf,sclqld,https://jade.io/article/259582
1428,197,"[81],","Sheppard [2010]QCA 342; cf R v Lacey [2011] QCA 386, [81], [83] and [153]). Where a defendant’s lie could only be",https://jade.io/article/259582/section/936,jade,NA: JADE
1429,197,[83],"[2010]QCA 342; cf R v Lacey [2011] QCA 386, [81], [83] and [153]). Where a defendant’s lie could only be relevant",https://jade.io/article/259582/section/268,jade,NA: JADE
1430,197,[153]).,"cf R v Lacey [2011] QCA 386, [81], [83] and [153]). Where a defendant’s lie could only be relevant to their",https://jade.io/article/259582/section/2501,jade,NA: JADE
1431,197,(2000)200 CLR 234;,"of their guilt of the offence(see Zoneff v The Queen (2000)200 CLR 234; [2000]HCA 28). In R v SDU [2022] QCA 176, Henry",https://anzlaw.thomsonreuters.com/Document/Iffe1bd4087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1432,197,[2000]HCA 28).,"of the offence(see Zoneff v The Queen (2000)200 CLR 234; [2000]HCA 28). In R v SDU [2022] QCA 176, Henry J at",https://www.hcourt.gov.au/sites/default/files/eresources/2000/HCA/28.pdf,hcourt,https://jade.io/article/68195
1433,197,"SDU [2022] QCA 176,","The Queen (2000)200 CLR 234; [2000]HCA 28). In R v SDU [2022] QCA 176, Henry J at [19] explained that Zoneff suggested a direction",https://www.queenslandjudgments.com.au/caselaw/qca/2022/176,queenslandjudgments,NA: QR
1434,197,[19],"In R v SDU [2022] QCA 176, Henry J at [19] explained that Zoneff suggested a direction which may be given",https://jade.io/article/946420/section/140543,jade,NA: JADE
1436,197,245,"suggested direction in Zoneff v The Queen (2000)200 CLR 234, 245 [23]; [2000]HCA 28, [23]. The direction has been modified to",https://jade.io/article/68195/section/140122,jade,NA: JADE
1440,197,[2010]QCA 342.,observations of the Court of Appeal in R v Sheppard [2010]QCA 342. The suggested direction deliberately avoids any suggestion that it is,https://www.queenslandjudgments.com.au/caselaw/qca/2010/342,queenslandjudgments,NA: QR
1441,197,(2003)217 CLR 1;,the lies will be used impermissibly(see Dhanhoa v The Queen (2003)217 CLR 1; [2003]HCA 40). The last paragraph of the suggested direction is,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2003537364&pubNum=3586&originatingDoc=I6087086087b611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=00af4d353d7541e7bbeb93c59575fe07&contextData=(sc.Search)&comp=wlau,thomsonreuters,NA: thomsonreuters
1442,197,[2003]HCA 40).,be used impermissibly(see Dhanhoa v The Queen (2003)217 CLR 1; [2003]HCA 40). The last paragraph of the suggested direction is taken from,https://www.hcourt.gov.au/sites/default/files/eresources/2003/HCA/40.pdf,hcourt,https://jade.io/article/68411
1443,197,(2001)122 A Crim,"the suggested direction is taken from Chevathen v The Queen (2001)122 A Crim R 441,[28]-[32]; [2001]QCA 337,[28]-[32]. For an example of a direction",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2001729898&pubNum=5341&originatingDoc=I5110fb6088ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=034efc819ec74304be746af34a5668c1&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
1445,197,"[2001]QCA 337,[28]-[32].","from Chevathen v The Queen (2001)122 A Crim R 441,[28]-[32]; [2001]QCA 337,[28]-[32]. For an example of a direction suggested by the Court",https://www.queenslandjudgments.com.au/caselaw/qca/2001/337,queenslandjudgments,NA: QR
1446,197,"[2010]QCA 150,","the time of the subject event, see R v Frank [2010]QCA 150, [43](see also R v Scott [2011]QCA 343). The suggested direction",http://archive.sclqld.org.au/qjudgment/2010/QCA10-150.pdf,sclqld,https://jade.io/article/181805
1447,197,[43](see,"of the subject event, see R v Frank [2010]QCA 150, [43](see also R v Scott [2011]QCA 343). The suggested direction is",https://jade.io/article/181805/section/1154,jade,NA: JADE
1448,197,[2011]QCA 343).,"R v Frank [2010]QCA 150, [43](see also R v Scott [2011]QCA 343). The suggested direction is intended to avoid the risk of",http://archive.sclqld.org.au/qjudgment/2011/QCA11-343.pdf,sclqld,https://jade.io/article/258305
1449,197,"(2019)265 CLR 268,","in relation to lies by a complainant(OKS v Western Australia (2019)265 CLR 268, [19]; [2019]HCA 10, [19]). Queensland Supreme and District Courts Criminal",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2047802086&pubNum=3586&originatingDoc=I9e90d8a0629611e98d6ff62d2a5f581a&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=16058dd204d846e989237d7aecfc3be6&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,NA: thomsonreuters
1450,197,[19];,"lies by a complainant(OKS v Western Australia (2019)265 CLR 268, [19]; [2019]HCA 10, [19]). Queensland Supreme and District Courts Criminal Directions",https://jade.io/article/638270/section/140543,jade,NA: JADE
1451,197,"[2019]HCA 10,","by a complainant(OKS v Western Australia (2019)265 CLR 268, [19]; [2019]HCA 10, [19]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026",https://www.hcourt.gov.au/sites/default/files/eresources/2019/HCA/10.pdf,hcourt,https://jade.io/article/638270
1454,199,[2017] 2 Qd R 401,truth’”. [86] As McMurdo JA explained in R v SCL [2017] 2 Qd R 401 at 417 [61]: “It was what (if anything) the lie,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/5fbfe429-3fb8-4a51-b7b9-5b8c4120476a/?context=1201008&identityprofileid=98NNDT55483,sclqld,Authorised Report
1457,200,(1993)178 CLR 193)at,"implicate him in(the commission)of the offence’: see R v Edwards (1993)178 CLR 193)at [211], [363], as explained in Zoneff v The Queen (2000)200",http://0-www.westlaw.com.au.catalogue.sclqld.org.au/maf/wlau/app/blob?blobguid=I69df3c40cc8111e08eefa443f89988a0&file=(1993)_178_CLR_193.pdf,sclqld,Authorised Report
1458,200,"[211],","commission)of the offence’: see R v Edwards (1993)178 CLR 193)at [211], [363], as explained in Zoneff v The Queen (2000)200 CLR",https://jade.io/article/67796/section/1703,jade,NA: JADE
1459,200,"[363],","the offence’: see R v Edwards (1993)178 CLR 193)at [211], [363], as explained in Zoneff v The Queen (2000)200 CLR 234",https://jade.io/article/67796/section/18982,jade,NA: JADE
1461,200,[17].,explained in Zoneff v The Queen (2000)200 CLR 234 at [17]. See also R v Hennig [2010]QCA 244 and R v,https://jade.io/article/68195/section/140542,jade,NA: JADE
1462,200,[2010]QCA 244,(2000)200 CLR 234 at [17]. See also R v Hennig [2010]QCA 244 and R v Sheppard [2010]QCA 342. In R v Nash,http://archive.sclqld.org.au/qjudgment/2010/QCA10-244.pdf,sclqld,https://jade.io/article/207326
1464,200,"[2020]QCA 127,","and R v Sheppard [2010]QCA 342. In R v Nash [2020]QCA 127, Boddice J(as his Honour then was)(with whom Sofronoff P and",https://www.queenslandjudgments.com.au/caselaw/qca/2020/127,queenslandjudgments,NA: QR
1467,200,"(2011)111 SASR 189,","180, Dalton JA said at [20], citing R v Wildy (2011)111 SASR 189, [195] [20]: It is not all inculpatory post-offence conduct which",https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/1cd22bce-85bb-4cd3-bbf2-7881cbe9ad44/?context=1201008&identityprofileid=98NNDT55483,sclqld,Authorised Report
1468,200,[195],"said at [20], citing R v Wildy (2011)111 SASR 189, [195] [20]: It is not all inculpatory post-offence conduct which will",https://jade.io/article/256452/section/3430,jade,NA: JADE
1470,200,"[1999]2 Qd R 529,","and care in the use of this direction (see Brennan [1999]2 Qd R 529, [531]; R v Walton and Harman [2001]QCA 309 at [61];",https://anzlaw.thomsonreuters.com/Document/I98ed28d088a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1471,200,[531];,"use of this direction (see Brennan [1999]2 Qd R 529, [531]; R v Walton and Harman [2001]QCA 309 at [61]; R",https://jade.io/citation/437472/section/58496,jade,NA: JADE
1472,200,[2001]QCA 309,"[1999]2 Qd R 529, [531]; R v Walton and Harman [2001]QCA 309 at [61]; R v Dykstra [2011]QCA 175 [13]; R v",http://archive.sclqld.org.au/qjudgment/2001/QCA01-309.pdf,sclqld,https://jade.io/article/167137
1473,200,[61];,"529, [531]; R v Walton and Harman [2001]QCA 309 at [61]; R v Dykstra [2011]QCA 175 [13]; R v Ogunseye [2024]QCA",https://jade.io/article/167137/section/140807,jade,NA: JADE
1474,200,[2011]QCA 175,Walton and Harman [2001]QCA 309 at [61]; R v Dykstra [2011]QCA 175 [13]; R v Ogunseye [2024]QCA 152 at [43]). See R,http://archive.sclqld.org.au/qjudgment/2011/QCA11-175.pdf,sclqld,https://jade.io/article/246741
1475,200,[13];,Harman [2001]QCA 309 at [61]; R v Dykstra [2011]QCA 175 [13]; R v Ogunseye [2024]QCA 152 at [43]). See R v,https://jade.io/article/246741/section/140536,jade,NA: JADE
1476,200,[2024]QCA 152,[61]; R v Dykstra [2011]QCA 175 [13]; R v Ogunseye [2024]QCA 152 at [43]). See R v Chang (2003)7 VR 236 as,https://anzlaw.thomsonreuters.com/Document/Ic8896d50642211efb6d78c1fa0b6d9c8/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,https://jade.io/article/1087633
1477,200,[43]).,Dykstra [2011]QCA 175 [13]; R v Ogunseye [2024]QCA 152 at [43]). See R v Chang (2003)7 VR 236 as to the,https://jade.io/article/1087633/section/1154,jade,NA: JADE
1481,200,[41].,"see Zoneff at[244][17], R v Frank [2010] QCA 150 at [41]. However, an Edwards direction will only be required in these",https://jade.io/article/181805/section/140829,jade,NA: JADE
1482,200,(2003)217 CLR 1).,the lie is evidence of guilt (Dhanhoa v The Queen (2003)217 CLR 1). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition),http://0-www.westlaw.com.au.catalogue.sclqld.org.au/maf/wlau/app/blob?blobguid=I837ade70cc8111e08eefa443f89988a0&file=(2003)_217_CLR_1.pdf,sclqld,Authorised Report
1483,201,(2004)146 A Crim R 131,not of some lesser offence. See the case of Meko (2004)146 A Crim R 131 in which the WA Court of Criminal Appeal discussed possible,https://anzlaw.thomsonreuters.com/Document/Ia0ef6bd0897e11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1484,201,[2001]QCA 272,of alternative charges. See also R v Box & Martin [2001]QCA 272 at [7] and [8]; and R v Wehlow (2001)122 A,http://archive.sclqld.org.au/qjudgment/2001/QCA01-272.pdf,sclqld,https://jade.io/article/167107
1485,201,[7],See also R v Box & Martin [2001]QCA 272 at [7] and [8]; and R v Wehlow (2001)122 A Crim R,https://jade.io/article/167107/section/140705,jade,NA: JADE
1486,201,[8];,R v Box & Martin [2001]QCA 272 at [7] and [8]; and R v Wehlow (2001)122 A Crim R 63; [2001]QCA,https://jade.io/article/167107/section/140572,jade,NA: JADE
1487,201,(2001)122 A Crim R 63;,"[2001]QCA 272 at [7] and [8]; and R v Wehlow (2001)122 A Crim R 63; [2001]QCA 193 at [5], [33]. See also R v Mitchell",https://anzlaw.thomsonreuters.com/Document/I0ffc5e3088ac11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1488,201,[2001]QCA 193,"[8]; and R v Wehlow (2001)122 A Crim R 63; [2001]QCA 193 at [5], [33]. See also R v Mitchell [2008]2 Qd",http://archive.sclqld.org.au/qjudgment/2001/QCA01-193.pdf,sclqld,https://jade.io/article/167022
1489,201,"[5],","v Wehlow (2001)122 A Crim R 63; [2001]QCA 193 at [5], [33]. See also R v Mitchell [2008]2 Qd R 142;",https://jade.io/article/167022/section/482,jade,NA: JADE
1490,201,[33].,"Wehlow (2001)122 A Crim R 63; [2001]QCA 193 at [5], [33]. See also R v Mitchell [2008]2 Qd R 142; [2007]QCA",https://jade.io/article/167022/section/533,jade,NA: JADE
1491,201,[2008]2 Qd R 142;,"[2001]QCA 193 at [5], [33]. See also R v Mitchell [2008]2 Qd R 142; [2007]QCA 267 per Keane JA at [48], [50] and the",https://anzlaw.thomsonreuters.com/Document/I5a80a79088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1492,201,[2007]QCA 267,"[33]. See also R v Mitchell [2008]2 Qd R 142; [2007]QCA 267 per Keane JA at [48], [50] and the comments of",http://archive.sclqld.org.au/qjudgment/2007/QCA07-267.pdf,sclqld,https://jade.io/article/15502
1493,201,"[48],","[2008]2 Qd R 142; [2007]QCA 267 per Keane JA at [48], [50] and the comments of Williams JA at [31] as",https://jade.io/article/15502/section/140756,jade,NA: JADE
1494,201,[50],"Qd R 142; [2007]QCA 267 per Keane JA at [48], [50] and the comments of Williams JA at [31] as follows:",https://jade.io/article/15502/section/821,jade,NA: JADE
1495,201,[31],"at [48], [50] and the comments of Williams JA at [31] as follows: where, as here, murder is the offence charged",https://jade.io/article/15502/section/1017,jade,NA: JADE
1496,201,[1993]4,precisely the lies upon which the prosecution relies(R v Richens [1993]4 All ER 877 at [886]); Osland v The Queen (1998)197,https://plus.lexis.com/apac/document/onecase/?pdmfid=1539278&crid=dc6548a2-0362-4eac-b8e8-38124bd4b3d5&pddocfullpath=%2Fshared%2Fdocument%2Fcases-uk%2Furn:contentItem:4CSP-4J70-TWP1-61PN-00000-00&pdcontentcomponentid=274668&pdteaserkey=cr18&ecomp=485k&earg=cr18&prid=9a012630-2e18-4e3c-bdbe-56da7bee4cd5,lexis,
1498,201,[886]);,"the prosecution relies(R v Richens [1993]4 All ER 877 at [886]); Osland v The Queen (1998)197 CLR 316, Zoneff at [17].",https://jade.io/citation/533897/section/13325,jade,NA: JADE
1499,201,"(1998)197 CLR 316,","[1993]4 All ER 877 at [886]); Osland v The Queen (1998)197 CLR 316, Zoneff at [17]. 4.15.3 Suggested Directions [Last reviewed: June 2025]",https://anzlaw.thomsonreuters.com/Document/I3dc7a20087af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1500,201,[17].,"[886]); Osland v The Queen (1998)197 CLR 316, Zoneff at [17]. 4.15.3 Suggested Directions [Last reviewed: June 2025] The prosecution relies",https://jade.io/article/68101/section/140542,jade,NA: JADE
1501,204,(1999)198 CLR 1;,in which it is raised. See Melbourne v The Queen (1999)198 CLR 1; [1999]HCA 32; R v Jurcik [2001]QCA 390; R v Hinschen,https://anzlaw.thomsonreuters.com/Document/I06f5b54087b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
1502,204,[1999]HCA 32;,is raised. See Melbourne v The Queen (1999)198 CLR 1; [1999]HCA 32; R v Jurcik [2001]QCA 390; R v Hinschen [2008]QCA 145;,https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-30/HCA/Melbourne%20v%20The%20Queen%20%28D10-1998%29%20%5B1999%5D%20HCA%2032.pdf,hcourt,https://jade.io/article/68132
1503,204,[2001]QCA 390;,The Queen (1999)198 CLR 1; [1999]HCA 32; R v Jurcik [2001]QCA 390; R v Hinschen [2008]QCA 145; R v TZ (2011)214 A,http://archive.sclqld.org.au/qjudgment/2001/QCA01-390.pdf,sclqld,https://jade.io/article/167216
1504,204,[2008]QCA 145;,[1999]HCA 32; R v Jurcik [2001]QCA 390; R v Hinschen [2008]QCA 145; R v TZ (2011)214 A Crim R 316; [2011]QCA 305.,http://archive.sclqld.org.au/qjudgment/2008/QCA08-145.pdf,sclqld,https://jade.io/article/78675
1505,204,(2011)214 A Crim R 316;,[2001]QCA 390; R v Hinschen [2008]QCA 145; R v TZ (2011)214 A Crim R 316; [2011]QCA 305. It is a matter for assessment in each,https://anzlaw.thomsonreuters.com/Document/I761ef03088b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
